කළ	හැකි	බවයි	2635
කළ	හැකි	යැයි	1206
කළ	හැකිද	ඇත්තද	2535
කළ	හැකිද	කාන්තාවක්	309
කළ	හැකිද	පිරිමි	320
කළ	හැකිද	මිනිසා	372
කළ	හැකිද	මිනිසෙක්	623
කළ	හැකිද	යන්න	660
කළ	හැකිය	ඇත්තද	4860
කළ	හැකිය	එය	617
කළ	හැකිය	ඔබ	568
කළ	හැකිය	ඔබේ	459
කළ	හැකිය	නමුත්	830
කළ	හැකිය	මෙම	572
ක්	වන	අතර	1773
ක්	වන	නමුත්	78
ක්	වන	නිසා	27
ක්	වන	බව	21
ක්	වන	බැවින්	101
ක්	වන	විට	137
ක්	වූ	අතර	1227
ක්	වූ	නමුත්	92
ක්	වූ	නිසා	20
ක්	වූ	බව	74
ක්	වූ	බැවින්	44
ක්	වූ	විට	86
ක්රමයෙන්	විසඳා	ගනිමු	1248
ක්රියා	කරන	අතර	333
ක්රියා	කරන	ආකාරය	1066
ක්රියා	කරන	බව	459
ක්රියා	කරන	බවයි	142
ක්රියා	කරන	ලෙස	144
ක්රියා	කරන	විට	166
ක්ෂේත්ර	ගෝලයක්	ඇණ	45
ක්ෂේත්ර	ගෝලයක්	පයින්	211
ක්ෂේත්ර	ගෝලයක්	ලබා	1176
ක්ෂේත්ර	ගෝලයක්	ලබාගනිමිනි	45
ක්ෂේත්ර	ගෝලයක්	වාර්තා	321
ක්ෂේත්ර	ගෝලයක්	සමඟින්	144
කැපී	පෙනෙන	අතර	109
කැපී	පෙනෙන	කරුණු	1073
කැපී	පෙනෙන	දෙය	143
කැපී	පෙනෙන	ලෙස	889
කැපී	පෙනෙන	වචන	253
කැපී	පෙනෙන	සහ	76
කියන	එක	අනුගමනය	17
කියන	එක	ඇත්තද	2695
කියන	එක	ගැන	66
කියන	එක	තමයි	23
කියන	එක	නෙවෙයි	545
කියන	එක	විතරයි	28
කියන්න	බැහැ	ඇ	43
කියන්න	බැහැ	නැත	3090
කියන්න	බැහැ	නැහැ	277
කියන්න	බැහැ	නෑ	366
කියන්න	බැහැ	නෑමම	132
කියන්න	බැහැ	සහ	83
කියා	අපට	කියන්න	4
කියා	අපට	නිගමනය	3122
කියා	අපට	පැවසිය	3
කියා	අපට	පැවසුවා	2
කියා	අපට	මතක්	2
කියා	අපට	හැඟුණා	2
කිරීම	සහ	එය	173
කිරීම	සහ	එහි	164
කිරීම	සහ	ඔවුන්ගේ	197
කිරීම	සහ	ක්රියාත්මක	184
කිරීම	සහ	පිළිතුර	1268
කිරීම	සහ	විශ්ලේෂණය	132
කිරීමට	අවශ්ය	නම්	1479
කිරීමට	අවශ්ය	නැත	876
කිරීමට	අවශ්ය	වනු	908
කිරීමට	අවශ්ය	විය	1614
කිරීමට	අවශ්ය	වූ	934
කිරීමට	අවශ්ය	වේ	955
කිරීමට	ඉඩ	ඇත	575
කිරීමට	ඉඩ	ඇති	563
කිරීමට	ඉඩ	දීම	377
කිරීමට	ඉඩ	දෙන්න	560
කිරීමට	ඉඩ	සලසන	840
කිරීමට	ඉඩ	සලසයි	2207
කිරීමට	උත්සාහ	කරන	3190
කිරීමට	උත්සාහ	කරන්න	1064
කිරීමට	උත්සාහ	කරයි	2079
කිරීමට	උත්සාහ	කළ	2027
කිරීමට	උත්සාහ	කළේය	731
කිරීමට	උත්සාහ	කිරීම	1092
කිරීමට	උපකාරී	වන	978
කිරීමට	උපකාරී	වනු	549
කිරීමට	උපකාරී	විය	491
කිරීමට	උපකාරී	වී	136
කිරීමට	උපකාරී	වූ	239
කිරීමට	උපකාරී	වේ	3549
කිරීමට	නොහැකි	තරම්	365
කිරීමට	නොහැකි	වන	130
කිරීමට	නොහැකි	වනු	428
කිරීමට	නොහැකි	විය	1094
කිරීමට	නොහැකි	වීම	198
කිරීමට	නොහැකි	වූ	675
කිරීමට	පටන්	ගත්	1627
කිරීමට	පටන්	ගත්තේය	1067
කිරීමට	පටන්	ගත්හ	537
කිරීමට	පටන්	ගන්නා	335
කිරීමට	පටන්	ගනී	629
කිරීමට	පටන්	ගෙන	740
කිරීමට	බලාපොරොත්තු	වන	1108
කිරීමට	බලාපොරොත්තු	වන්නේ	142
කිරීමට	බලාපොරොත්තු	විය	157
කිරීමට	බලාපොරොත්තු	වූ	153
කිරීමට	බලාපොරොත්තු	වෙමි	89
කිරීමට	බලාපොරොත්තු	වේ	850
කිරීමට	භාවිතා	කර	80
කිරීමට	භාවිතා	කරන	1100
කිරීමට	භාවිතා	කරන්න	47
කිරීමට	භාවිතා	කරනු	47
කිරීමට	භාවිතා	කරයි	537
කිරීමට	භාවිතා	කළ	837
කිරීමට	වග	බලා	1162
කිරීමට	සැලසුම්	කර	1565
කිරීමට	සැලසුම්	කරන	425
කිරීමට	සැලසුම්	කරන්නේ	82
කිරීමට	සැලසුම්	කරමින්	106
කිරීමට	සැලසුම්	කරයි	853
කිරීමට	සැලසුම්	කළ	147
කිරීමට	සිදු	වන	130
කිරීමට	සිදු	වනු	86
කිරීමට	සිදු	විය	2006
කිරීමට	සිදු	වූ	716
කිරීමට	සිදු	වූයේ	133
කිරීමට	සිදු	වේ	220
කිරීමට	හේතු	වන	154
කිරීමට	හේතු	වනු	112
කිරීමට	හේතු	විය	1229
කිරීමට	හේතු	වී	293
කිරීමට	හේතු	වූ	393
කිරීමට	හේතු	වේ	273
කුමක්	කළ	යුතු	478
කුමක්	කළ	යුතුද	1269
කුමක්	කළ	යුතුදැයි	30
කුමක්	කළ	හැකි	7
කුමක්	කළ	හැකිද	489
කුමක්	කළ	හැකිදැයි	15
කුමක්	විය	යුතු	11
කුමක්	විය	යුතුද	162
කුමක්	විය	යුතුදැයි	7
කුමක්	විය	හැකි	6
කුමක්	විය	හැකිද	4466
කුමක්	විය	හැකිදැයි	26
කෙටි	අනුවාදය	කුමක්ද	7690
කෙටි	අනුවාදය	නම්	2
කෙටි	අනුවාදය	මම	2
කෙටි	අනුවාදය	වන්නේ	2
කෙටි	අනුවාදය	වැනි	1
කෙටි	අනුවාදය	ළදරුවන්ට	1
කෙටි	වාක්යයක්	ඇයව	1
කෙටි	වාක්යයක්	ජනනය	36
කෙටි	වාක්යයක්	පමණක්	1
කෙටි	වාක්යයක්	ලබා	1
කෙටි	වාක්යයක්	ලියන්න	2056
කෙටි	වාක්යයක්	සඳහා	1
කෙටි	සාරාංශය	අනාගත	1
කෙටි	සාරාංශය	කියවීමට	1
කෙටි	සාරාංශය	කුමක්ද	11212
කෙටි	සාරාංශයක්	ජනනය	7565
කෙටි	සාරාංශයක්	දෙන්න	5
කෙටි	සාරාංශයක්	ලියන්න	18818
කෙටි	සාරාංශයක්	වන	6
කෙටි	සාරාංශයක්	සපයන්න	8
කෙටි	සාරාංශයක්	සාදන්න	7539
කෙටියෙන්	සාරාංශ	කරන්න	11266
කෙටියෙන්	සාරාංශ	කරමු	1
කෙටියෙන්	සාරාංශ	කරමුඅපි	1
කෙටියෙන්	සාරාංශ	කරයි	1
කෙටියෙන්	සාරාංශ	කළ	2
කෙටියෙන්	සාරාංශ	කිරීම	1
කෙරෙහි	අවධානය	යොමු	7308
කෙරෙහි	අවධානය	යොමුකරනු	3
කෙරෙහි	අවධානය	යොමුකිරීමේ	2
කෙරෙහි	අවධානය	යොමුකොට	4
කෙරෙහි	අවධානය	යොමුව	4
කෙරෙහි	අවධානය	වෙනතකට	2
කෙසේ	වෙතත්	එය	923
කෙසේ	වෙතත්	ඔබ	479
කෙසේ	වෙතත්	ඔවුන්	437
කෙසේ	වෙතත්	ඔහු	621
කෙසේ	වෙතත්	මම	454
කෙසේ	වෙතත්	මෙම	1095
කෙසේද	යන්න	ගැන	503
කෙසේද	යන්න	තීරණය	162
කෙසේද	යන්න	තේරුම්	111
කෙසේද	යන්න	පැහැදිලි	220
කෙසේද	යන්න	පිළිබඳ	1401
කෙසේද	යන්න	පිළිබඳව	1156
ඛණ්ඩයකින්	සාරාංශ	කරන්න	7548
ඛණ්ඩයකින්	සාරාංශ	කළ	2
ගණිත	ගැටලුව	නම්	2
ගණිත	ගැටලුව	පැය	140
ගණිත	ගැටලුව	මීටර්	29
ගණිත	ගැටලුව	විසඳන්න	7370
ගණිත	ගැටලුව	සඳහා	14463
ගණිත	ගැටලුව	සහ	3
ගණිත	ගැටලුවට	ඒකාබද්ධයට	2
ගණිත	ගැටලුවට	පළමු	5
ගණිත	ගැටලුවට	පිළිතුර	2
ගණිත	ගැටලුවට	පිළිතුරක්	1
ගණිත	ගැටලුවට	පිළිතුරු	3
ගණිත	ගැටලුවට	විසඳුම	7352
ගත	හැකි	අතර	1944
ගත	හැකි	තේරීම්	531
ගත	හැකි	නම්	657
ගත	හැකි	බව	1487
ගත	හැකි	බවයි	794
ගත	හැකි	විය	518
ගත්	අතර	එය	1214
ගත්	අතර	එහි	220
ගත්	අතර	ඔවුන්	396
ගත්	අතර	ඔහු	497
ගත්	අතර	ඔහුගේ	309
ගත්	අතර	පසුව	431
ගමන්	කරන	අතර	447
ගමන්	කරන	අතරතුර	105
ගමන්	කරන	ආකාරය	185
ගමන්	කරන	බව	337
ගමන්	කරන	බවයි	175
ගමන්	කරන	විට	1846
ගැටලුව	මෙම	ඡේදයේ	143
ගැටලුව	මෙම	ප්රශ්න	2688
ගැටලුව	මෙම	පාඨය	448
ගැටලුව	මෙම	ලැයිස්තුවේ	2
ගැටලුව	මෙම	ලිපිය	2
ගැටලුව	මෙම	වාක්ය	15
ගැටලුව	සඳහා	එක්	6
ගැටලුව	සඳහා	විසඳන්න	11073
ගැටලුව	සඳහා	විසඳුම	7342
ගැටලුව	සඳහා	විසඳුමක්	7
ගැටලුව	සඳහා	සුදුසු	4
ගැටලුව	සඳහා	හැකි	4
ගැටලුවට	විසඳුම	කුමක්ද	7355
ගැටලුවට	විසඳුම	රැගෙන	1
ගැටලුවට	විසඳුම	වේ	1
ගැටලුවට	විසඳුම	ශ්රී	1
ගැටලුවට	විසඳුම	සොයන්න	1
ගැටලුවට	විසඳුම	සොයා	1
ගැටළුව	සඳහා	වඩාත්	1
ගැටළුව	සඳහා	විය	1
ගැටළුව	සඳහා	විසඳන්න	2832
ගැටළුව	සඳහා	ස්ථාපනය	1
ගැටළුව	සඳහා	හි	1
ගැටළුව	සඳහා	හේතු	1
ගැන	කතා	කරන	1353
ගැන	කතා	කරයි	1089
ගැන	කතා	කළ	657
ගැන	කතා	කළේය	603
ගැන	කතා	කිරීම	517
ගැන	කතා	කිරීමට	1411
ගැන	මම	ආඩම්බර	189
ගැන	මම	ඉතා	375
ගැන	මම	කනස්සල්ලට	107
ගැන	මම	පුදුම	206
ගැන	මම	පුදුමයට	127
ගැන	මම	සතුටු	1222
ගැන	වැඩි	අවධානයක්	35
ගැන	වැඩි	යමක්	222
ගැන	වැඩි	වැඩියෙන්	119
ගැන	වැඩි	විශ්වාසයක්	27
ගැන	වැඩි	විස්තර	1351
ගැන	වැඩි	සැලකිල්ලක්	111
ගැනීමට	උත්සාහ	කරන	1606
ගැනීමට	උත්සාහ	කරන්න	594
ගැනීමට	උත්සාහ	කරමින්	331
ගැනීමට	උත්සාහ	කරයි	1113
ගැනීමට	උත්සාහ	කළ	1009
ගැනීමට	උත්සාහ	කිරීම	520
ගැනීමට	උපකාරී	වන	293
ගැනීමට	උපකාරී	වනු	257
ගැනීමට	උපකාරී	විය	191
ගැනීමට	උපකාරී	වී	31
ගැනීමට	උපකාරී	වූ	76
ගැනීමට	උපකාරී	වේ	1382
ගැනීමට	නොහැකි	තරම්	233
ගැනීමට	නොහැකි	වනු	272
ගැනීමට	නොහැකි	විය	1214
ගැනීමට	නොහැකි	වී	135
ගැනීමට	නොහැකි	වීම	205
ගැනීමට	නොහැකි	වූ	990
ගුරුවරයාගේ	පිළිතුර	අපි	1248
ගෙන	ඇති	අතර	1747
ගෙන	ඇති	නමුත්	123
ගෙන	ඇති	බව	1270
ගෙන	ඇති	බවට	172
ගෙන	ඇති	බවත්	199
ගෙන	ඇති	බවයි	459
ගෙන	යන	අතර	438
ගෙන	යන	බව	266
ගෙන	යන	ලද	492
ගෙන	යන	ලදී	1085
ගෙන	යන	ලෙස	170
ගෙන	යන	විට	348
ගෙන	යා	නොහැක	75
ගෙන	යා	යුතු	140
ගෙන	යා	යුතුය	111
ගෙන	යා	හැක	71
ගෙන	යා	හැකි	1487
ගෙන	යා	හැකිය	343
ගොස්	ඇති	අතර	2977
ගොස්	ඇති	නමුත්	144
ගොස්	ඇති	බව	2003
ගොස්	ඇති	බවට	207
ගොස්	ඇති	බවත්	236
ගොස්	ඇති	බවයි	806
ඝාතනය	කිරීම	ගැන	58
ඝාතනය	කිරීම	පිළිබඳ	35
ඝාතනය	කිරීම	සඳහා	119
ඝාතනය	කිරීම	සම්බන්ධයෙන්	1216
ඝාතනය	කිරීම	සහ	143
ඝාතනය	කිරීම	හෙළා	33
චෝදනා	එල්ල	කර	128
චෝදනා	එල්ල	වන	141
චෝදනා	එල්ල	විය	1504
චෝදනා	එල්ල	වී	2129
චෝදනා	එල්ල	වූ	1250
චෝදනා	එල්ල	වේ	710
ඡේදය	මත	ඔව්	1
ඡේදය	මත	පදනම්	1
ඡේදය	මත	පදනම්ව	5001
ඡේදයේ	කෙටි	සාරාංශයක්	7565
ජනනය	කළ	ප්රශ්නය	19
ජනනය	කළ	යුතුය	17
ජනනය	කළ	හැක	28
ජනනය	කළ	හැකි	87
ජනනය	කළ	හැකිද	7683
ජනනය	කළ	හැකිය	74
ජනවාරි	වන	අඟහරුවාදා	19
ජනවාරි	වන	තෙක්	18
ජනවාරි	වන	දා	11
ජනවාරි	වන	දින	1848
ජනවාරි	වන	විට	138
ජනවාරි	වන	සඳුදා	18
ජනාධිපති	ජෝර්ජ්	එච්	53
ජනාධිපති	ජෝර්ජ්	එච්ඩබ්ලිව්	46
ජනාධිපති	ජෝර්ජ්	ඩබ්ලිව්	1328
ජනාධිපති	ජෝර්ජ්	ඩබ්ලිව්ගේ	12
ජනාධිපති	ජෝර්ජ්	බුෂ්	35
ජනාධිපති	ජෝර්ජ්	බුෂ්ගේ	9
ජනාධිපති	බැරැක්	ඔබාමා	1250
ජනාධිපති	බැරැක්	ඔබාමාගෙන්	11
ජනාධිපති	බැරැක්	ඔබාමාගේ	210
ජනාධිපති	බැරැක්	ඔබාමාට	102
ජනාධිපති	බැරැක්	ඔබාමාව	2
ජනාධිපති	බැරැක්	වටේ	1
ජීවිත	කාලය	තුළ	566
ජීවිත	කාලය	තුළම	48
ජීවිත	කාලය	පුරාම	1175
ජීවිත	කාලය	පුරාවට	81
ජීවිත	කාලය	පුරාවටම	338
ජීවිත	කාලය	සඳහා	59
ජූලි	වන	දින	1552
ජූලි	වන	දිනට	10
ජූලි	වන	දිනදී	9
ජූලි	වන	බදාදා	10
ජූලි	වන	විට	104
ජූලි	වන	සඳුදා	8
ජෝර්ජ්	ඩබ්ලිව්	ඉරාකයේ	12
ජෝර්ජ්	ඩබ්ලිව්	එක්සත්	10
ජෝර්ජ්	ඩබ්ලිව්	බුෂ්	1241
ජෝර්ජ්	ඩබ්ලිව්	බුෂ්ගෙන්	10
ජෝර්ජ්	ඩබ්ලිව්	බුෂ්ගේ	357
ජෝර්ජ්	ඩබ්ලිව්	බුෂ්ට	38
ට	වඩා	අඩු	1001
ට	වඩා	අඩුය	238
ට	වඩා	අඩුවෙන්	184
ට	වඩා	පහත	195
ට	වඩා	බෙහෙවින්	141
ට	වඩා	වැඩි	1080
ට්විටර්	හි	ඔහුගේ	28
ට්විටර්	හි	නිව්	45
ට්විටර්	හි	පළ	109
ට්විටර්	හි	මෙසේ	25
ට්විටර්	හි	ලිවීය	48
ට්විටර්	හි	හැඟීම	11840
ට්වීට්	එකක	උදාහරණයක්	5919
ට්වීට්	එකක	එකතු	2
ට්වීට්	එකක	ඔහු	5
ට්වීට්	එකක	ට්විටර්	2
ට්වීට්	එකක	ලිවීය	3
ට්වීට්	එකක	සඳහන්	3
ට්වීට්	එකක්	ජනනය	5951
ට්වීට්	එකක්	පළ	23
ට්වීට්	එකක්	රචනා	26
ට්වීට්	එකක්	ලියන්න	8234
ට්වීට්	එකක්	සමඟ	13
ට්වීට්	එකක්	සාදන්න	28
ට්වීට්	එකෙහි	බෲක්ස්	1
ට්වීට්	එකෙහි	ලැජ්ජා	1
ට්වීට්	එකෙහි	සය	1
ට්වීට්	එකෙහි	හැගීම	5923
ට්වීට්	එකෙහි	හැඟීම	1
ට්වීට්	එකෙහි	හැඟීම්	1
ට්වීට්	එකේ	ඇති	5
ට්වීට්	එකේ	කියවුනේ	2
ට්වීට්	එකේ	මෙසේ	2
ට්වීට්	එකේ	හැඟීම	5942
ට්වීට්	එකේ	හොඳම	1
ට්වීට්	එකේ	ෆ්ලොරිඩා	1
ට්වීට්	කරන්න	එය	116
ට්වීට්	කරන්න	ඔබ	171
ට්වීට්	කරන්න	මගේ	165
ට්වීට්	කරන්න	මට	253
ට්වීට්	කරන්න	මම	417
ට්වීට්	කරන්න	විය	3462
ට්වීට්	මගින්	මිලදී	1
ට්වීට්	මගින්	මිෂෙල්	1
ට්වීට්	මගින්	මූර්තිමත්	5946
ට්වීට්	මගින්	විස්මිත	1
ට්වීට්	මගින්	වෛරී	1
ට්වීට්	මගින්	සාකච්ඡා	1
ට්වීට්	වර්ග	ඔබේ	760
ට්වීට්	වර්ග	තේරීම්	391
ට්වීට්	වර්ග	තෝරන්න	928
ට්වීට්	වර්ග	පවතින	753
ට්වීට්	වර්ග	පහත	724
ට්වීට්	වර්ග	විකල්ප	1086
ට්වීට්	හැඟීම්	ඔබේ	717
ට්වීට්	හැඟීම්	තෝරන්න	992
ට්වීට්	හැඟීම්	පවතින	688
ට්වීට්	හැඟීම්	පහත	760
ට්වීට්	හැඟීම්	විකල්ප	1159
ට්වීට්	හැඟීම්	හැකි	365
ට්වීට්	හි	මිණුම්	1
ට්වීට්	හි	යුදෙව්	1
ට්වීට්	හි	වාර්තාකරුගේ	1
ට්වීට්	හි	සංවේදී	1
ට්වීට්	හි	හැඟීම	5941
ට්වීට්	හි	හැඟීම්	1
ඩොලර්	ක්	පමණ	1333
ඩොලර්	ක්	ලබා	492
ඩොලර්	ක්	වන	670
ඩොලර්	ක්	වැය	1348
ඩොලර්	ක්	වියදම්	480
ඩොලර්	ක්	සහ	725
ඩොලර්	බිලියන	ක	2399
ඩොලර්	බිලියන	කට	1109
ඩොලර්	බිලියන	ක්	2684
ඩොලර්	බිලියන	ගණනක	355
ඩොලර්	බිලියන	දක්වා	633
ඩොලර්	බිලියන	සිට	225
ඩොලර්	මිලියන	ක	3488
ඩොලර්	මිලියන	කට	1988
ඩොලර්	මිලියන	ක්	5727
ඩොලර්	මිලියන	ගණනක	397
ඩොලර්	මිලියන	දක්වා	766
ඩොලර්	මිලියන	සිට	396
තනි	වාක්ය	ඛණ්ඩයකින්	7548
තනි	වාක්ය	පරතරය	2
තනි	වාක්ය	පරතරයට	1
තනි	වාක්ය	ලෙස	1
තනි	වාක්ය	විචාරයක්	1
තනි	වාක්ය	සාරාංශයක්	2
තර්ක	කිරීමේ	ක්රමයකි	2
තර්ක	කිරීමේ	ක්රියාවලිය	1489
තර්ක	කිරීමේ	පැනීම	2
තර්ක	කිරීමේ	හැකියාවක්	3
තර්ක	කිරීමේ	හැකියාවන්	2
තර්ක	කිරීමේ	හැකියාවෙනි	1
තවත්	බොහෝ	අය	246
තවත්	බොහෝ	කාලයක්	27
තවත්	බොහෝ	දෙනෙක්	174
තවත්	බොහෝ	දෙනෙකුට	95
තවත්	බොහෝ	දේ	1862
තවත්	බොහෝ	ස්ථාන	36
තවදුරටත්	මෙසේ	කියයි	94
තවදුරටත්	මෙසේ	පවසයි	77
තවදුරටත්	මෙසේ	පැවසීය	2358
තවදුරටත්	මෙසේ	පැවසුවාය	577
තවදුරටත්	මෙසේ	ලිවීය	3
තවදුරටත්	මෙසේ	සඳහන්	4
ත්	ත්	අතර	1678
ත්	ත්	ත්	4
ත්	ත්	නැත්නම්	2
ත්	ත්	පමණ	3
ත්	ත්	ප්රමාණයේ	11
ත්	ත්	මනින	2
තීරණය	කිරීම	අපහසුය	33
තීරණය	කිරීම	ගැන	61
තීරණය	කිරීම	ද	21
තීරණය	කිරීම	දුෂ්කර	37
තීරණය	කිරීම	සඳහා	1178
තීරණය	කිරීම	සහ	48
තේරී	පත්	නොවූ	55
තේරී	පත්	විය	824
තේරී	පත්	වී	89
තේරී	පත්	වුවහොත්	249
තේරී	පත්	වූ	2939
තේරී	පත්	වූයේ	101
තේරීම්	ඔව්	එය	1335
තේරීම්	ඔව්	ඒක	125
තේරීම්	ඔව්	කියන්න	435
තේරීම්	ඔව්	නැත	116
තේරීම්	ඔව්	නැහැ	87
තේරීම්	ඔව්	බී	427
තේරීම්	ගැටලුව	කළු	44
තේරීම්	ගැටලුව	මිනිසුන්	46
තේරීම්	ගැටලුව	මිනිසෙක්	70
තේරීම්	ගැටලුව	මෙම	1485
තේරීම්	ගැටලුව	යන	39
තේරීම්	ගැටලුව	රතු	42
තේරීම්	සෘණ	ධන	85
තේරීම්	සෘණ	ධනාත්මක	2590
තේරීම්	සෘණ	ධනාත්මකපහත	3
තේරීම්	සෘණ	ධනාත්මකමම	150
තේරීම්	සෘණ	බී	560
තේරීම්	සෘණ	මම	7
තේරුමක්	නැති	දෙයක්	76
තේරුමක්	නැති	නිසා	15
තේරුමක්	නැති	බව	38
තේරුමක්	නැති	බවයි	27
තේරුමක්	නැති	වාක්ය	2134
තේරුමක්	නැති	සහ	9
තොරතුරු	ගැන	අදහස්	3
තොරතුරු	ගැන	උනන්දුවක්	3
තොරතුරු	ගැන	ඔබ	3
තොරතුරු	ගැන	කතා	6
තොරතුරු	ගැන	විමසන්නේද	1356
තොරතුරු	ගැන	සැලකිලිමත්	4
තොරව	සත්යාපනය	කළ	1437
තොරව	සත්යාපනය	සමඟ	1
තෝරන්න	ඔව්	එය	4266
තෝරන්න	ඔව්	ඒක	419
තෝරන්න	ඔව්	කියන්න	1218
තෝරන්න	ඔව්	නැත	410
තෝරන්න	ඔව්	නැහැ	225
තෝරන්න	ඔව්	බී	1033
තෝරන්න	නැත	ආ	2
තෝරන්න	නැත	ඔව්	1818
තෝරන්න	නැත	ඔව්ඒ	2
තෝරන්න	නැත	ඔව්මම	27
තෝරන්න	නැත	බී	289
තෝරන්න	පහත	ප්රශ්න	1355
තෝරන්න	පහත	පෙළ	582
තෝරන්න	පහත	වාක්ය	21
තෝරන්න	පහත	වාක්යය	31
තෝරන්න	පහත	සඳහන්	37
තෝරන්න	පහත	සමාලෝචනය	2084
තෝරන්න	පූර්විකාව	අනුව	2053
තෝරන්න	පූර්විකාව	එය	22
තෝරන්න	පූර්විකාව	ඔබ	12
තෝරන්න	පූර්විකාව	ඔහු	25
තෝරන්න	පූර්විකාව	මට	11
තෝරන්න	පූර්විකාව	මම	26
තෝරන්න	මෙම	ට්විටර්	5923
තෝරන්න	මෙම	ට්වීට්	5939
තෝරන්න	මෙම	පාඨය	443
තෝරන්න	මෙම	ලිපිය	455
තෝරන්න	මෙම	වාක්යයන්	194
තෝරන්න	මෙම	සමාලෝචනය	2090
තෝරන්න	මේ	කුමක්	449
තෝරන්න	මේ	ප්රශ්න	1332
තෝරන්න	මේ	වන	2
තෝරන්න	මේ	වාක්ය	184
තෝරන්න	මේ	සියල්ල	1
තෝරන්න	මේ	සියලු	1
තෝරන්න	සෘණ	ධන	289
තෝරන්න	සෘණ	ධනාත්මක	8431
තෝරන්න	සෘණ	ධනාත්මකපහත	8
තෝරන්න	සෘණ	ධනාත්මකමම	508
තෝරන්න	සෘණ	බී	1404
තෝරන්න	සෘණ	මම	24
දැකගත	හැකි	අතර	61
දැකගත	හැකි	වනු	80
දැකගත	හැකි	විය	1107
දැකගත	හැකි	වූ	193
දැකගත	හැකි	වූයේ	45
දැකගත	හැකි	වේ	28
දැක්වෙන	වාක්ය	ඛණ්ඩය	48
දැක්වෙන	වාක්ය	දෙක	7
දැක්වෙන	වාක්ය	දෙකෙන්	1134
දැක්වෙන	වාක්ය	දෙකෙහි	31
දැක්වෙන	වාක්ය	වලින්	80
දැක්වෙන	වාක්ය	සත්ය	6
දැන	සිටියේ	ඔවුන්	18
දැන	සිටියේ	ඔහු	23
දැන	සිටියේ	කුමක්ද	34
දැන	සිටියේ	නම්	134
දැන	සිටියේ	නැත	1555
දැන	සිටියේ	නැහැ	31
දැයි	අපට	කියන්න	5
දැයි	අපට	දන්වන්න	7
දැයි	අපට	නිගමනය	8
දැයි	අපට	පවසන්නේ	19
දැයි	අපට	පවසන්නේද	2044
දැයි	අපට	විශ්වාස	20
දැයි	තීරණය	කරන	14
දැයි	තීරණය	කරන්න	1894
දැයි	තීරණය	කරනු	16
දැයි	තීරණය	කළ	27
දැයි	තීරණය	කිරීම	56
දැයි	තීරණය	කිරීමට	162
දිගටම	කරගෙන	ගියේය	473
දිගටම	කරගෙන	යන	846
දිගටම	කරගෙන	යන්න	992
දිගටම	කරගෙන	යනු	402
දිගටම	කරගෙන	යයි	528
දිගටම	කරගෙන	යාමට	1349
දිගු	කලක්	ගත	40
දිගු	කලක්	ජීවත්	68
දිගු	කලක්	තිස්සේ	1504
දිගු	කලක්	බලා	121
දිගු	කලක්	මිතුරන්	24
දිගු	කලක්	සේවය	29
දින	නිව්	ඕර්ලියන්ස්	7
දින	නිව්	ජර්සි	38
දින	නිව්	මෙක්සිකෝවේ	66
දින	නිව්	යෝර්ක්	1671
දින	නිව්	යෝර්ක්හි	21
දින	නිව්	හැම්ප්ෂයර්	22
දිය	නොහැකි	ආපසු	675
දිය	නොහැකි	නම්	3455
දිය	නොහැකි	බව	115
දිය	නොහැකි	යන්න	74
දිය	නොහැකි	යැයි	2459
දිය	නොහැකි	ලෙස	1388
දියුණු	කිරීම	අරමුණු	21
දියුණු	කිරීම	කෙරෙහි	20
දියුණු	කිරීම	මගින්	23
දියුණු	කිරීම	වැනි	20
දියුණු	කිරීම	සඳහා	1117
දියුණු	කිරීම	සහ	128
දිවා	ආහාරය	ගන්නා	94
දිවා	ආහාරය	ගනිමින්	100
දිවා	ආහාරය	ගැනීමට	113
දිවා	ආහාරය	සඳහා	1256
දිවා	ආහාරය	සහ	148
දිවා	ආහාරය	හෝ	80
දිවි	ගලවා	ගත්	2478
දිවි	ගලවා	ගත්තේය	123
දිවි	ගලවා	ගත්හ	89
දිවි	ගලවා	ගැනීම	95
දිවි	ගලවා	ගැනීමට	185
දිවි	ගලවා	ගැනීමේ	136
දී	ඇති	අතර	2210
දී	ඇති	තොරතුරු	186
දී	ඇති	බව	1161
දී	ඇති	බවත්	198
දී	ඇති	බවයි	510
දී	ඇති	වාක්යය	328
දී	ඉදිකරන	ලද	1219
දී	ඉදිකරන	ලද්දක්	4
දී	ඉදිකරන	ලද්දකි	23
දී	ඉදිකරන	ලද්දේ	6
දී	ඉදිකරන	ලදී	27
දී	ඉදිකරන	විට	4
දෙක	අහන්නේ	එකම	1343
දෙක	එකම	අකුරු	2
දෙක	එකම	අර්ථයක්	171
දෙක	එකම	තොරතුරු	1540
දෙක	එකම	දිනයේ	2
දෙක	එකම	දෙයකට	2
දෙක	එකම	විනාශකාරී	2
දෙක	එකිනෙක	එකඟ	2
දෙක	එකිනෙක	පරස්පරද	1332
දෙක	එකිනෙක	පරාවර්තක	383
දෙක	එකිනෙක	සන්සන්දනය	1
දෙක	එකිනෙක	සම්බන්ධ	2
දෙක	එකිනෙක	ස්පර්ශ	1
දෙකක	සාරාංශයක්	ජනනය	1
දෙකක	සාරාංශයක්	ලියන්න	3656
දෙකක	සාරාංශයක්	සංවර්ධනය	1
දෙකක	සාරාංශයක්	සකස්	1
දෙකක	සාරාංශයක්	සාදන්න	1
